longitude,latitude,start_date,end_date,label,cube,time_series
-54.94913718279243,-2.8603521460238586,2001-01-01,2023-01-01,morta,NA,NA
-54.94887202995438,-2.860435340085831,2001-01-01,2023-01-01,breu branco,NA,NA
-54.94912315946681,-2.860362744160081,2001-01-01,2023-01-01,caferana,NA,NA
-54.94895687511842,-2.8604746086009505,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-54.94910874787732,-2.8603741540902177,2001-01-01,2023-01-01,louro,NA,NA
-54.94894571555248,-2.86040682987199,2001-01-01,2023-01-01,pelo de cutia,NA,NA
-54.949071980401186,-2.860320858054506,2001-01-01,2023-01-01,caferana,NA,NA
-54.948950748712846,-2.8603953325260636,2001-01-01,2023-01-01,morta,NA,NA
-54.949045627100936,-2.8603136664869857,2001-01-01,2023-01-01,ucuuba terra firme,NA,NA
-54.94891962361496,-2.860374537409858,2001-01-01,2023-01-01,tachi preto,NA,NA
-54.94903413635229,-2.860317581868252,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-54.94896642107985,-2.8603824580817583,2001-01-01,2023-01-01,cucutitiriba,NA,NA
-54.94902635335851,-2.860358998678369,2001-01-01,2023-01-01,ucuuba branca,NA,NA
-54.94896981393517,-2.8603838782160538,2001-01-01,2023-01-01,ucuuba terra firme,NA,NA
-54.94904212409258,-2.8603685252868334,2001-01-01,2023-01-01,inga branco,NA,NA
-54.94899513072902,-2.8604041856083877,2001-01-01,2023-01-01,louro cheiroso,NA,NA
-54.94902882821991,-2.860376544377523,2001-01-01,2023-01-01,matamata preto,NA,NA
-54.94901590265801,-2.8603371296232822,2001-01-01,2023-01-01,matamata,NA,NA
-54.94907508544795,-2.8603842875821477,2001-01-01,2023-01-01,caferana,NA,NA
-54.9490203023972,-2.860303994797687,2001-01-01,2023-01-01,abiurana,NA,NA
-54.949075003520825,-2.8604085080819175,2001-01-01,2023-01-01,caferana,NA,NA
-54.94897915011461,-2.860330454643678,2001-01-01,2023-01-01,acariquarana,NA,NA
-54.94907160513317,-2.860416785095402,2001-01-01,2023-01-01,abiu preto,NA,NA
-54.94890225117475,-2.860258276960659,2001-01-01,2023-01-01,joao mole,NA,NA
-54.94904792600706,-2.860402017951846,2001-01-01,2023-01-01,acariquarana,NA,NA
-54.94890496232155,-2.8602740216068465,2001-01-01,2023-01-01,tachi preto,NA,NA
-54.949028575291315,-2.860400708704697,2001-01-01,2023-01-01,caferana,NA,NA
-54.948913315830026,-2.860277529689123,2001-01-01,2023-01-01,canela de velho,NA,NA
-54.949017458325216,-2.8604271156111083,2001-01-01,2023-01-01,morta,NA,NA
-54.94892151044757,-2.8603033543181176,2001-01-01,2023-01-01,abiurana branca,NA,NA
-54.948996378801624,-2.8604532432184997,2001-01-01,2023-01-01,caferana,NA,NA
-54.948900256248535,-2.860306116468262,2001-01-01,2023-01-01,caferana,NA,NA
-54.949066646351156,-2.860477741034087,2001-01-01,2023-01-01,caferana,NA,NA
-54.948893166761,-2.8603216350052243,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.94903753672051,-2.8604752800479907,2001-01-01,2023-01-01,casca grossa,NA,NA
-54.94883531588758,-2.8602730358908404,2001-01-01,2023-01-01,envira branca,NA,NA
-54.94900487737403,-2.860481046364398,2001-01-01,2023-01-01,caferana,NA,NA
-54.94883296901181,-2.860299330380057,2001-01-01,2023-01-01,angelim rajado,NA,NA
-54.94897729291173,-2.860474389704382,2001-01-01,2023-01-01,morta,NA,NA
-54.948827755382325,-2.860314678589806,2001-01-01,2023-01-01,louro cheiroso,NA,NA
-54.94898619185344,-2.8605013850327983,2001-01-01,2023-01-01,ucuuba terra firme,NA,NA
-54.948866516214764,-2.860335775196623,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.94902558939601,-2.8605042321950336,2001-01-01,2023-01-01,pau de bicho,NA,NA
-54.94882015414696,-2.8603699170205275,2001-01-01,2023-01-01,inga branco,NA,NA
-54.9489959248275,-2.8605267756627617,2001-01-01,2023-01-01,gema de ovo,NA,NA
-54.94875329278587,-2.8604023722925302,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.94898066493376,-2.8605388462656562,2001-01-01,2023-01-01,NA,NA,NA
-54.948737962632585,-2.860430060399924,2001-01-01,2023-01-01,caferana,NA,NA
-54.9489649761318,-2.860527467899388,2001-01-01,2023-01-01,caferana,NA,NA
-54.948746474385985,-2.860438469947765,2001-01-01,2023-01-01,caferana,NA,NA
-54.94895904451562,-2.8605414881164357,2001-01-01,2023-01-01,morta,NA,NA
-54.94878284579736,-2.860449716413167,2001-01-01,2023-01-01,freijo branco,NA,NA
-54.94897547655316,-2.8605512319584747,2001-01-01,2023-01-01,inga de rosca,NA,NA
-54.9487596156852,-2.8604770162361386,2001-01-01,2023-01-01,cucutitiriba,NA,NA
-54.94897438656503,-2.8606283128187147,2001-01-01,2023-01-01,papo de mutum,NA,NA
-54.9487775220836,-2.8604834870541573,2001-01-01,2023-01-01,inga branco,NA,NA
-54.949003325631125,-2.8606335357840993,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.94871133555032,-2.860505602100512,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.94891771948977,-2.860614507366137,2001-01-01,2023-01-01,ucuuba branca,NA,NA
-54.94872483449884,-2.8605510704293913,2001-01-01,2023-01-01,abiurana vermelha,NA,NA
-54.948945639902135,-2.8606725872138785,2001-01-01,2023-01-01,fava timborana,NA,NA
-54.94876816785111,-2.8605952512845016,2001-01-01,2023-01-01,tauari,NA,NA
-54.94896523555708,-2.8606758555942036,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.94897519119797,-2.8606770719569052,2001-01-01,2023-01-01,matamata,NA,NA
-54.948974022947446,-2.8607056322852404,2001-01-01,2023-01-01,abiu preto,NA,NA
-54.94890663602217,-2.8606903594327493,2001-01-01,2023-01-01,inga branco,NA,NA
-54.94889378201908,-2.8607208924120644,2001-01-01,2023-01-01,morototo,NA,NA
-54.94889468773765,-2.860721266335531,2001-01-01,2023-01-01,abiurana,NA,NA
-54.94891878396943,-2.8607118466842665,2001-01-01,2023-01-01,caferana,NA,NA
-54.94897233888498,-2.8607097757622144,2001-01-01,2023-01-01,caferana,NA,NA
-54.94898864813307,-2.8607213579398763,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.94900783974449,-2.8607389656391424,2001-01-01,2023-01-01,abiu cutite,NA,NA
-54.94907224486655,-2.8607075821723695,2001-01-01,2023-01-01,embauba branca,NA,NA
-54.94911857913615,-2.860590432685307,2001-01-01,2023-01-01,abiurana,NA,NA
-54.94913111274044,-2.860448485566314,2001-01-01,2023-01-01,louro preto,NA,NA
-54.949064114919096,-2.8603845401069266,2001-01-01,2023-01-01,inga branco,NA,NA
-54.9492143484118,-2.8623742383843114,2001-01-01,2023-01-01,embauba branca,NA,NA
-54.94910714924406,-2.8623504820435937,2001-01-01,2023-01-01,abiu cutite,NA,NA
-54.94924482416706,-2.8623692666784764,2001-01-01,2023-01-01,inga de rosca,NA,NA
-54.949110168099374,-2.8623424745775905,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.94926769578294,-2.862358042006781,2001-01-01,2023-01-01,tauari,NA,NA
-54.949101757476,-2.8623137945518162,2001-01-01,2023-01-01,inga branco,NA,NA
-54.949305205721885,-2.8623594426364662,2001-01-01,2023-01-01,quaruba cedro,NA,NA
-54.94911922466485,-2.8623184521793634,2001-01-01,2023-01-01,freijo branco,NA,NA
-54.94931442909762,-2.862360193830263,2001-01-01,2023-01-01,uxi,NA,NA
-54.94910787962405,-2.8622977619349,2001-01-01,2023-01-01,embauba branca,NA,NA
-54.9493220479447,-2.862395677365073,2001-01-01,2023-01-01,murta,NA,NA
-54.94909487319187,-2.862306653300245,2001-01-01,2023-01-01,inga branco,NA,NA
-54.94935494317375,-2.862351377515038,2001-01-01,2023-01-01,tauari,NA,NA
-54.94908524234128,-2.862281916437272,2001-01-01,2023-01-01,envira branca,NA,NA
-54.949324135989144,-2.8623301350664145,2001-01-01,2023-01-01,morta,NA,NA
-54.94908601072231,-2.862255471938234,2001-01-01,2023-01-01,morta,NA,NA
-54.94935998460034,-2.8623056000712293,2001-01-01,2023-01-01,matamata,NA,NA
-54.94913311139725,-2.8622816178347215,2001-01-01,2023-01-01,morta,NA,NA
-54.949335886435435,-2.8622937481411377,2001-01-01,2023-01-01,fava timborana,NA,NA
-54.949115838416056,-2.8622769195326447,2001-01-01,2023-01-01,inga vermelho,NA,NA
-54.94926569456876,-2.862253326856834,2001-01-01,2023-01-01,ucuuba terra firme,NA,NA
-54.94915484933213,-2.8622743182005426,2001-01-01,2023-01-01,caferana,NA,NA
-54.94927118342918,-2.8622374268734148,2001-01-01,2023-01-01,quarubarana,NA,NA
-54.949123184992835,-2.862257680391891,2001-01-01,2023-01-01,caferana,NA,NA
-54.94930945766462,-2.8622335047880867,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.94915673661286,-2.862243951759333,2001-01-01,2023-01-01,caferana,NA,NA
-54.94930185981886,-2.8622287255444703,2001-01-01,2023-01-01,embauba branca,NA,NA
-54.949161344710504,-2.8622416997512503,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.949329665121866,-2.862228000733828,2001-01-01,2023-01-01,breu barrote,NA,NA
-54.94915838303856,-2.862232034261899,2001-01-01,2023-01-01,joao mole,NA,NA
-54.94933751843981,-2.862204230338917,2001-01-01,2023-01-01,caferana,NA,NA
-54.94913001007972,-2.8622152169803083,2001-01-01,2023-01-01,caferana,NA,NA
-54.94937127072892,-2.862212318126487,2001-01-01,2023-01-01,tauari,NA,NA
-54.94908346463142,-2.862213763328381,2001-01-01,2023-01-01,canela de velho,NA,NA
-54.949359292357606,-2.8621932355653237,2001-01-01,2023-01-01,tauari,NA,NA
-54.949069356142175,-2.862201764577508,2001-01-01,2023-01-01,inga branco,NA,NA
-54.94940162629331,-2.862202208949236,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-54.94902391057967,-2.8621971304854323,2001-01-01,2023-01-01,tatapiririca,NA,NA
-54.94937785739816,-2.8621917630973353,2001-01-01,2023-01-01,matamata,NA,NA
-54.94916148862802,-2.8622063476495887,2001-01-01,2023-01-01,cucutitiriba,NA,NA
-54.9493897640683,-2.862154605928684,2001-01-01,2023-01-01,goiaba de anta,NA,NA
-54.949074576602406,-2.862181723337018,2001-01-01,2023-01-01,breu barrote,NA,NA
-54.94935401252277,-2.8621272909713653,2001-01-01,2023-01-01,louro preto,NA,NA
-54.94914877088523,-2.8621760749188767,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.949367361042206,-2.8621139028355027,2001-01-01,2023-01-01,goiaba de anta,NA,NA
-54.94914740373479,-2.862174792139578,2001-01-01,2023-01-01,matamata preto,NA,NA
-54.949390040647046,-2.862126051868041,2001-01-01,2023-01-01,goiaba de anta,NA,NA
-54.94914635613518,-2.8621486339018394,2001-01-01,2023-01-01,ucuuba,NA,NA
-54.94942188033755,-2.8621374903087893,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.94914915918606,-2.8621271140490894,2001-01-01,2023-01-01,marassacaca,NA,NA
-54.94943077235552,-2.8621090772464783,2001-01-01,2023-01-01,breu de leite,NA,NA
-54.94921408070568,-2.8620884469691643,2001-01-01,2023-01-01,marupa,NA,NA
-54.94943222693911,-2.8620765888636237,2001-01-01,2023-01-01,acariquarana,NA,NA
-54.94921141034374,-2.8620787204671903,2001-01-01,2023-01-01,cucutitiriba,NA,NA
-54.94939205043576,-2.8620656885888702,2001-01-01,2023-01-01,morta,NA,NA
-54.949192886590936,-2.862051594078902,2001-01-01,2023-01-01,breu manga,NA,NA
-54.949320821684076,-2.862067993485611,2001-01-01,2023-01-01,pau jacare,NA,NA
-54.94916873765412,-2.8620441779016272,2001-01-01,2023-01-01,tauari,NA,NA
-54.949268307805355,-2.8620169649024456,2001-01-01,2023-01-01,abiurana,NA,NA
-54.949203057788274,-2.8620251256667926,2001-01-01,2023-01-01,pelo de cutia,NA,NA
-54.949243850700654,-2.8620351593230895,2001-01-01,2023-01-01,embauba branca,NA,NA
-54.94920624978201,-2.862026120326365,2001-01-01,2023-01-01,matamata preto,NA,NA
-54.9492619450468,-2.862058593971546,2001-01-01,2023-01-01,embauba branca,NA,NA
-54.94921411252032,-2.8620079263941154,2001-01-01,2023-01-01,matamata vermelho,NA,NA
-54.94927544774746,-2.86209552813251,2001-01-01,2023-01-01,matamata preto,NA,NA
-54.94924742453722,-2.86201841302731,2001-01-01,2023-01-01,abiurana branca,NA,NA
-54.94928156151703,-2.862103568280591,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-54.94925040750316,-2.8620104130756356,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-54.949267066662394,-2.8620938630101453,2001-01-01,2023-01-01,caferana,NA,NA
-54.949232089592265,-2.861995647842666,2001-01-01,2023-01-01,abiurana,NA,NA
-54.94925752447723,-2.8620953911481477,2001-01-01,2023-01-01,embauba branca,NA,NA
-54.94921569472925,-2.861992240669331,2001-01-01,2023-01-01,breu barrote,NA,NA
-54.94925058315727,-2.862089736881874,2001-01-01,2023-01-01,macaranduba,NA,NA
-54.94919453083099,-2.861978299146711,2001-01-01,2023-01-01,ucuuba terra firme,NA,NA
-54.94924160463472,-2.8620896719265474,2001-01-01,2023-01-01,embauba branca,NA,NA
-54.949165070504705,-2.862007866720083,2001-01-01,2023-01-01,caferana,NA,NA
-54.94926689781741,-2.8621194444266123,2001-01-01,2023-01-01,caferana,NA,NA
-54.94915710318651,-2.8620053774183654,2001-01-01,2023-01-01,inga de rosca,NA,NA
-54.94928957109845,-2.86215787835742,2001-01-01,2023-01-01,urucurana,NA,NA
-54.94907603641168,-2.8619414844855537,2001-01-01,2023-01-01,pau jacare,NA,NA
-54.94924653413319,-2.8621257187213316,2001-01-01,2023-01-01,caferana,NA,NA
-54.949128204068295,-2.8619663020088324,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-54.94921931358668,-2.8621255835407426,2001-01-01,2023-01-01,inga branco,NA,NA
-54.94913549174883,-2.861992267148044,2001-01-01,2023-01-01,joao mole,NA,NA
-54.94923120549364,-2.862168017704063,2001-01-01,2023-01-01,fava timborana,NA,NA
-54.9490615482927,-2.8619966156457926,2001-01-01,2023-01-01,jarana,NA,NA
-54.94920039822784,-2.8621767464434047,2001-01-01,2023-01-01,caferana,NA,NA
-54.949067043677346,-2.8620266437618236,2001-01-01,2023-01-01,breu branco,NA,NA
-54.94925157552162,-2.862188025653813,2001-01-01,2023-01-01,inga de rosca,NA,NA
-54.949027533352776,-2.8620228455853045,2001-01-01,2023-01-01,parapara,NA,NA
-54.94923184309726,-2.862217501229032,2001-01-01,2023-01-01,caferana,NA,NA
-54.94902403953584,-2.862030952528474,2001-01-01,2023-01-01,urucurana,NA,NA
-54.94922371325381,-2.862214308446521,2001-01-01,2023-01-01,morta,NA,NA
-54.94905990614674,-2.862043626562685,2001-01-01,2023-01-01,marupa,NA,NA
-54.949197881847425,-2.862208719684475,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-54.94906870732861,-2.8620444661806936,2001-01-01,2023-01-01,ucuuba terra firme,NA,NA
-54.9492396921738,-2.8622477739067493,2001-01-01,2023-01-01,inga branco,NA,NA
-54.949117435832314,-2.8620592083456033,2001-01-01,2023-01-01,canela de velho,NA,NA
-54.94919289970062,-2.862247847033201,2001-01-01,2023-01-01,goiaba de anta,NA,NA
-54.94901068393203,-2.862072704704648,2001-01-01,2023-01-01,caferana,NA,NA
-54.94917616716836,-2.862267844071166,2001-01-01,2023-01-01,ucuuba terra firme,NA,NA
-54.94903878475925,-2.862071918001625,2001-01-01,2023-01-01,inga de rosca,NA,NA
-54.94919992334238,-2.8623067887190774,2001-01-01,2023-01-01,papo de mutum,NA,NA
-54.949086409243435,-2.8621131749647835,2001-01-01,2023-01-01,morta,NA,NA
-54.94917308921381,-2.8623021474858037,2001-01-01,2023-01-01,inga folha grauda,NA,NA
-54.949060601042746,-2.8621083188617567,2001-01-01,2023-01-01,caferana,NA,NA
-54.94917031101869,-2.8623626716876696,2001-01-01,2023-01-01,mapatirana,NA,NA
-54.949021685088205,-2.8621123753457964,2001-01-01,2023-01-01,uxi,NA,NA
-54.949186511540915,-2.862371282204298,2001-01-01,2023-01-01,freijo branco,NA,NA
-54.94902965660832,-2.862115601287884,2001-01-01,2023-01-01,anani,NA,NA
-54.949139486957925,-2.8623677163412724,2001-01-01,2023-01-01,abiu preto,NA,NA
-54.948999380477936,-2.8621077111213182,2001-01-01,2023-01-01,caferana,NA,NA
-54.949024459259775,-2.8621503485883957,2001-01-01,2023-01-01,canela de velho,NA,NA
-54.94901957104024,-2.8621552876220364,2001-01-01,2023-01-01,pente de macaco,NA,NA
-54.94900603484512,-2.8621876234318893,2001-01-01,2023-01-01,ucuuba terra firme,NA,NA
-54.94904714322627,-2.8622099012111275,2001-01-01,2023-01-01,gema de ovo,NA,NA
-54.94898003375611,-2.8622336721775463,2001-01-01,2023-01-01,morta,NA,NA
-54.948961918247065,-2.862186170952814,2001-01-01,2023-01-01,quarubarana,NA,NA
-54.94895969339043,-2.8622362539846935,2001-01-01,2023-01-01,caferana,NA,NA
-54.94895556413612,-2.8622459690516333,2001-01-01,2023-01-01,gema de ovo,NA,NA
-54.94892956600918,-2.862238940164853,2001-01-01,2023-01-01,morta,NA,NA
-54.948940319999416,-2.8622590166787494,2001-01-01,2023-01-01,breu branco,NA,NA
-54.94901326248429,-2.862269628233019,2001-01-01,2023-01-01,tatapiririca,NA,NA
-54.94901333746388,-2.862281279274064,2001-01-01,2023-01-01,embauba,NA,NA
-54.94912196276821,-2.862336787082982,2001-01-01,2023-01-01,gema de ovo,NA,NA
-54.948922934436226,-2.8622859763110298,2001-01-01,2023-01-01,tento,NA,NA
-54.94896134021141,-2.8622781509348245,2001-01-01,2023-01-01,abiurana casca fina,NA,NA
-54.948987553656686,-2.862285134725388,2001-01-01,2023-01-01,inga branco,NA,NA
-54.94898688655709,-2.862286749482042,2001-01-01,2023-01-01,inga branco,NA,NA
-54.94889991613863,-2.8623304351692522,2001-01-01,2023-01-01,urucurana,NA,NA
-54.94924247582009,-2.862342643350541,2001-01-01,2023-01-01,matamata preto,NA,NA
-54.94940761054331,-2.8621210061472975,2001-01-01,2023-01-01,urucurana croto,NA,NA
-54.960172395888236,-3.1266252698925676,2001-01-01,2023-01-01,abiurana,NA,NA
-54.95999486236303,-3.1265477590365522,2001-01-01,2023-01-01,louro preto,NA,NA
-54.96017094232505,-3.1266044308068577,2001-01-01,2023-01-01,ucuuba,NA,NA
-54.959996470541604,-3.12651485435466,2001-01-01,2023-01-01,breu branco,NA,NA
-54.96018971883082,-3.126599844032653,2001-01-01,2023-01-01,axixa,NA,NA
-54.95998659847785,-3.1265145766417,2001-01-01,2023-01-01,morta,NA,NA
-54.96014144353164,-3.126563540022537,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.959992847796386,-3.1264889482894453,2001-01-01,2023-01-01,abiu cutite,NA,NA
-54.960114262695114,-3.1265685020122183,2001-01-01,2023-01-01,louro preto,NA,NA
-54.960002000878255,-3.126485786510123,2001-01-01,2023-01-01,breu,NA,NA
-54.96011150789284,-3.1265774999360874,2001-01-01,2023-01-01,morta,NA,NA
-54.96000716741145,-3.1264987029762663,2001-01-01,2023-01-01,anani,NA,NA
-54.96011335686856,-3.1265434418241407,2001-01-01,2023-01-01,morta,NA,NA
-54.96000953376662,-3.126489269118426,2001-01-01,2023-01-01,envira surucucu,NA,NA
-54.960061733224485,-3.1265756463768253,2001-01-01,2023-01-01,burra leiteira,NA,NA
-54.96001264620197,-3.126463317819778,2001-01-01,2023-01-01,louro amarelo,NA,NA
-54.96005692924142,-3.12656313678267,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.959996547497205,-3.1264388329056327,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-54.96004262677493,-3.12655461029214,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.95997374529001,-3.126499213952226,2001-01-01,2023-01-01,breu vermelho,NA,NA
-54.96002978555637,-3.1265404699865003,2001-01-01,2023-01-01,freijo branco,NA,NA
-54.959960518185554,-3.1264485074605304,2001-01-01,2023-01-01,breu branco,NA,NA
-54.96006979687633,-3.1265171299840766,2001-01-01,2023-01-01,murta,NA,NA
-54.959928936409526,-3.126478754235401,2001-01-01,2023-01-01,pente de macaco,NA,NA
-54.96004435265341,-3.1264529835872574,2001-01-01,2023-01-01,morta,NA,NA
-54.95991505671608,-3.126427315374439,2001-01-01,2023-01-01,inga branco,NA,NA
-54.96004031750379,-3.126435292067395,2001-01-01,2023-01-01,morta,NA,NA
-54.9598767176744,-3.126368176332281,2001-01-01,2023-01-01,acoita cavalo,NA,NA
-54.96005119916624,-3.1263931012658834,2001-01-01,2023-01-01,morta,NA,NA
-54.95986051892701,-3.126318970713426,2001-01-01,2023-01-01,louro preto,NA,NA
-54.960043381416746,-3.126389298972815,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.95991509426207,-3.1263863885875987,2001-01-01,2023-01-01,mapatirana,NA,NA
-54.960084434962646,-3.1262996981734537,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.959927843831586,-3.126365501870032,2001-01-01,2023-01-01,mapatirana,NA,NA
-54.960115764202996,-3.1263198085042685,2001-01-01,2023-01-01,pelo cutia,NA,NA
-54.95994498914434,-3.126365129248876,2001-01-01,2023-01-01,pau jacare,NA,NA
-54.960113546817645,-3.126360706861839,2001-01-01,2023-01-01,jatereu,NA,NA
-54.95999297882793,-3.1264180380430577,2001-01-01,2023-01-01,breu branco,NA,NA
-54.960139994346996,-3.1263320872506135,2001-01-01,2023-01-01,freijo branco,NA,NA
-54.960026571521105,-3.1264213453408396,2001-01-01,2023-01-01,canela de velho,NA,NA
-54.96013587711563,-3.1263205630809034,2001-01-01,2023-01-01,parapara,NA,NA
-54.96000202990224,-3.1263798376143743,2001-01-01,2023-01-01,inga branco,NA,NA
-54.960142619664666,-3.1263229440144817,2001-01-01,2023-01-01,fava folha fina,NA,NA
-54.960009270760615,-3.126349277271042,2001-01-01,2023-01-01,louro preto,NA,NA
-54.960131561491544,-3.126296297337777,2001-01-01,2023-01-01,tento,NA,NA
-54.96001828981412,-3.126348382978635,2001-01-01,2023-01-01,pau jacare,NA,NA
-54.9601127309521,-3.126297196618512,2001-01-01,2023-01-01,joao mole,NA,NA
-54.960004303972504,-3.126332958120381,2001-01-01,2023-01-01,breu branco,NA,NA
-54.960125339609405,-3.1262508991921867,2001-01-01,2023-01-01,inga amarelo,NA,NA
-54.959983024502826,-3.1263492433333946,2001-01-01,2023-01-01,breu branco,NA,NA
-54.96011708161983,-3.1262466028409275,2001-01-01,2023-01-01,iperana,NA,NA
-54.95992751784737,-3.1263253760632432,2001-01-01,2023-01-01,mapatirana,NA,NA
-54.960131307876516,-3.126193658118982,2001-01-01,2023-01-01,abiurana vermelha,NA,NA
-54.95994503963585,-3.1263242169923675,2001-01-01,2023-01-01,breu branco,NA,NA
-54.96010318765112,-3.126154179061782,2001-01-01,2023-01-01,coquirana,NA,NA
-54.95992403336767,-3.126299839883595,2001-01-01,2023-01-01,mapatirana,NA,NA
-54.96010916827134,-3.126130667069468,2001-01-01,2023-01-01,taruma,NA,NA
-54.959914796460275,-3.1262583118188343,2001-01-01,2023-01-01,castanha de arara,NA,NA
-54.96016064383748,-3.1261212663935742,2001-01-01,2023-01-01,abiurana vermelha,NA,NA
-54.95989214767149,-3.1262393450892816,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.96018253683827,-3.1262176959027497,2001-01-01,2023-01-01,morta,NA,NA
-54.959940943330615,-3.1262594431727178,2001-01-01,2023-01-01,louro preto,NA,NA
-54.960218945113425,-3.1262265808756915,2001-01-01,2023-01-01,envira preta,NA,NA
-54.95987022074119,-3.1262645752829785,2001-01-01,2023-01-01,breu branco,NA,NA
-54.96024424341974,-3.1262087610463256,2001-01-01,2023-01-01,morototo,NA,NA
-54.95986713093591,-3.126182796761553,2001-01-01,2023-01-01,abiurana vermelha,NA,NA
-54.96025559286297,-3.126204437280984,2001-01-01,2023-01-01,embauba toren,NA,NA
-54.959931951803505,-3.126215772588021,2001-01-01,2023-01-01,cajuacu,NA,NA
-54.96030386210996,-3.126240869860148,2001-01-01,2023-01-01,louro preto,NA,NA
-54.95990143895134,-3.126005326367717,2001-01-01,2023-01-01,louro preto,NA,NA
-54.96026085017689,-3.126280050251585,2001-01-01,2023-01-01,timborana,NA,NA
-54.959933552357754,-3.1260150067632524,2001-01-01,2023-01-01,cacau do mato,NA,NA
-54.96024960431857,-3.1262844902656797,2001-01-01,2023-01-01,muiratinga,NA,NA
-54.959936798120815,-3.126017869800662,2001-01-01,2023-01-01,breu branco,NA,NA
-54.96024193401921,-3.1263374033373723,2001-01-01,2023-01-01,fava folha fina,NA,NA
-54.95998061861446,-3.126064596712204,2001-01-01,2023-01-01,tachi vermelho,NA,NA
-54.96024572315678,-3.126354818766528,2001-01-01,2023-01-01,andorinha branca,NA,NA
-54.95999314057001,-3.1260953040187514,2001-01-01,2023-01-01,envira preta,NA,NA
-54.96018185236884,-3.126316864457002,2001-01-01,2023-01-01,iperana,NA,NA
-54.960005768710914,-3.126080325780636,2001-01-01,2023-01-01,acariquarana,NA,NA
-54.96025722718536,-3.1264048004723435,2001-01-01,2023-01-01,freijo branco,NA,NA
-54.96001118058622,-3.126054966566414,2001-01-01,2023-01-01,abiu,NA,NA
-54.960254213420505,-3.1264135077745947,2001-01-01,2023-01-01,burra leiteira,NA,NA
-54.960006501931424,-3.1260317170786345,2001-01-01,2023-01-01,casca seca,NA,NA
-54.96019157861613,-3.1264058199679905,2001-01-01,2023-01-01,freijo branco,NA,NA
-54.96002060782415,-3.1260557393096184,2001-01-01,2023-01-01,casca seca,NA,NA
-54.96020125123975,-3.126404450191457,2001-01-01,2023-01-01,louro preto,NA,NA
-54.96007081801785,-3.126089514338896,2001-01-01,2023-01-01,matamata branco,NA,NA
-54.96019855252291,-3.1264411815270488,2001-01-01,2023-01-01,abiurana,NA,NA
-54.960104187896654,-3.1261119147756697,2001-01-01,2023-01-01,acariquarana,NA,NA
-54.960205556782036,-3.1264476977282,2001-01-01,2023-01-01,sapucarana,NA,NA
-54.960097751803005,-3.12612986509936,2001-01-01,2023-01-01,matamata,NA,NA
-54.96017628316968,-3.126453937952082,2001-01-01,2023-01-01,pintadinho,NA,NA
-54.96009995147644,-3.126163133879934,2001-01-01,2023-01-01,tachi preto,NA,NA
-54.9601628522309,-3.1264680152591606,2001-01-01,2023-01-01,morta,NA,NA
-54.96008227855566,-3.1261612083293753,2001-01-01,2023-01-01,breu branco,NA,NA
-54.96008774028564,-3.126421343153376,2001-01-01,2023-01-01,morta,NA,NA
-54.96005239668841,-3.126127005965453,2001-01-01,2023-01-01,guariuba,NA,NA
-54.960085238035155,-3.1264619218245087,2001-01-01,2023-01-01,inga amarelo,NA,NA
-54.96003729860877,-3.1261513018136244,2001-01-01,2023-01-01,joao mole,NA,NA
-54.96021123819936,-3.126511697164274,2001-01-01,2023-01-01,abiurana vermelha,NA,NA
-54.960066913741684,-3.126185204836326,2001-01-01,2023-01-01,inga branco,NA,NA
-54.96019374952238,-3.126536937027093,2001-01-01,2023-01-01,tauari,NA,NA
-54.96006390481453,-3.1261975444147985,2001-01-01,2023-01-01,tachi preto,NA,NA
-54.960183478346096,-3.126541261928438,2001-01-01,2023-01-01,abiurana branca,NA,NA
-54.96007636948726,-3.1262040761286363,2001-01-01,2023-01-01,genipapo da mata,NA,NA
-54.960185752194064,-3.126560603677414,2001-01-01,2023-01-01,pra tudo,NA,NA
-54.96007567286022,-3.1262143896013885,2001-01-01,2023-01-01,envira surucucu,NA,NA
